month,state,totals,year
9/1/2007,Oklahoma,14220,2007
9/1/2007,Oregon,15174,2007
9/1/2007,Pennsylvania,45849,2007
9/1/2007,Puerto Rico,709,2007
9/1/2007,Rhode Island,796,2007
9/1/2007,South Carolina,11348,2007
9/1/2007,South Dakota,5961,2007
9/1/2007,Tennessee,17923,2007
9/1/2007,Texas,66240,2007
9/1/2007,Utah,13289,2007
9/1/2007,Vermont,1999,2007
9/1/2007,Virgin Islands,144,2007
9/1/2007,Virginia,22282,2007
9/1/2007,Washington,22670,2007
9/1/2007,West Virginia,10916,2007
9/1/2007,Wisconsin,18080,2007
9/1/2007,Wyoming,3993,2007
8/1/2007,Alabama,18554,2007
8/1/2007,Alaska,4683,2007
8/1/2007,Arizona,15971,2007
8/1/2007,Arkansas,12448,2007
8/1/2007,California,69084,2007
8/1/2007,Colorado,18573,2007
8/1/2007,Connecticut,9379,2007
8/1/2007,Delaware,1164,2007
8/1/2007,District of Columbia,1,2007
8/1/2007,Florida,33844,2007
8/1/2007,Georgia,20973,2007
8/1/2007,Guam,38,2007
8/1/2007,Hawaii,537,2007
8/1/2007,Idaho,7816,2007
8/1/2007,Illinois,46053,2007
8/1/2007,Indiana,15086,2007
8/1/2007,Iowa,6441,2007
8/1/2007,Kansas,9111,2007
8/1/2007,Kentucky,134729,2007
8/1/2007,Louisiana,17062,2007
8/1/2007,Maine,4143,2007
8/1/2007,Mariana Islands,0,2007
8/1/2007,Maryland,6193,2007
8/1/2007,Massachusetts,14955,2007
8/1/2007,Michigan,23941,2007
8/1/2007,Minnesota,22098,2007
8/1/2007,Mississippi,13747,2007
8/1/2007,Missouri,22546,2007
8/1/2007,Montana,7989,2007
8/1/2007,Nebraska,4202,2007
8/1/2007,Nevada,5900,2007
8/1/2007,New Hampshire,5159,2007
8/1/2007,New Jersey,2898,2007
8/1/2007,New Mexico,7608,2007
8/1/2007,New York,16020,2007
8/1/2007,North Carolina,23387,2007
8/1/2007,North Dakota,3360,2007
8/1/2007,Ohio,22367,2007
8/1/2007,Oklahoma,15754,2007
8/1/2007,Oregon,12185,2007
8/1/2007,Pennsylvania,47292,2007
8/1/2007,Puerto Rico,806,2007
8/1/2007,Rhode Island,765,2007
8/1/2007,South Carolina,12145,2007
8/1/2007,South Dakota,4538,2007
8/1/2007,Tennessee,19077,2007
8/1/2007,Texas,71566,2007
8/1/2007,Utah,10260,2007
8/1/2007,Vermont,1475,2007
8/1/2007,Virgin Islands,76,2007
8/1/2007,Virginia,21691,2007
8/1/2007,Washington,22167,2007
8/1/2007,West Virginia,10169,2007
8/1/2007,Wisconsin,14391,2007
8/1/2007,Wyoming,3680,2007
7/1/2007,Alabama,14290,2007
7/1/2007,Alaska,3825,2007
7/1/2007,Arizona,13783,2007
7/1/2007,Arkansas,10567,2007
7/1/2007,California,71837,2007
7/1/2007,Colorado,15460,2007
7/1/2007,Connecticut,8092,2007
7/1/2007,Delaware,949,2007
7/1/2007,District of Columbia,2,2007
7/1/2007,Florida,29624,2007
7/1/2007,Georgia,16930,2007
7/1/2007,Guam,33,2007
7/1/2007,Hawaii,555,2007
7/1/2007,Idaho,5947,2007
7/1/2007,Illinois,36100,2007
7/1/2007,Indiana,11365,2007
7/1/2007,Iowa,4742,2007
7/1/2007,Kansas,6167,2007
7/1/2007,Kentucky,121163,2007
7/1/2007,Louisiana,13055,2007
7/1/2007,Maine,3264,2007
7/1/2007,Mariana Islands,0,2007
7/1/2007,Maryland,5093,2007
7/1/2007,Massachusetts,13792,2007
7/1/2007,Michigan,19681,2007
7/1/2007,Minnesota,15254,2007
7/1/2007,Mississippi,10305,2007
7/1/2007,Missouri,15675,2007
7/1/2007,Montana,5735,2007
7/1/2007,Nebraska,2808,2007
7/1/2007,Nevada,4783,2007
7/1/2007,New Hampshire,4654,2007
7/1/2007,New Jersey,2535,2007
7/1/2007,New Mexico,6283,2007
7/1/2007,New York,14011,2007
7/1/2007,North Carolina,17804,2007
7/1/2007,North Dakota,2425,2007
7/1/2007,Ohio,21109,2007
7/1/2007,Oklahoma,11804,2007
7/1/2007,Oregon,10238,2007
7/1/2007,Pennsylvania,38988,2007
7/1/2007,Puerto Rico,652,2007
7/1/2007,Rhode Island,668,2007
7/1/2007,South Carolina,9492,2007
7/1/2007,South Dakota,2901,2007
7/1/2007,Tennessee,15507,2007
7/1/2007,Texas,54030,2007
7/1/2007,Utah,6093,2007
7/1/2007,Vermont,1272,2007
7/1/2007,Virgin Islands,138,2007
7/1/2007,Virginia,15949,2007
7/1/2007,Washington,18898,2007
7/1/2007,West Virginia,8144,2007
7/1/2007,Wisconsin,9246,2007
7/1/2007,Wyoming,2867,2007
6/1/2007,Alabama,15362,2007
6/1/2007,Alaska,3770,2007
6/1/2007,Arizona,15672,2007
6/1/2007,Arkansas,10362,2007
6/1/2007,California,83523,2007
6/1/2007,Colorado,15466,2007
6/1/2007,Connecticut,8568,2007
6/1/2007,Delaware,988,2007
6/1/2007,District of Columbia,4,2007
6/1/2007,Florida,32629,2007
6/1/2007,Georgia,17431,2007
6/1/2007,Guam,30,2007
6/1/2007,Hawaii,478,2007
6/1/2007,Idaho,6624,2007
6/1/2007,Illinois,36530,2007
6/1/2007,Indiana,12081,2007
6/1/2007,Iowa,4670,2007
6/1/2007,Kansas,6544,2007
6/1/2007,Kentucky,128745,2007
6/1/2007,Louisiana,12485,2007
6/1/2007,Maine,3058,2007
6/1/2007,Mariana Islands,0,2007
6/1/2007,Maryland,5140,2007
6/1/2007,Massachusetts,13681,2007
6/1/2007,Michigan,18603,2007
6/1/2007,Minnesota,15117,2007
6/1/2007,Mississippi,9847,2007
6/1/2007,Missouri,17502,2007
6/1/2007,Montana,6535,2007
6/1/2007,Nebraska,2726,2007
6/1/2007,Nevada,5613,2007
6/1/2007,New Hampshire,4515,2007
6/1/2007,New Jersey,2833,2007
6/1/2007,New Mexico,7087,2007
6/1/2007,New York,13268,2007
6/1/2007,North Carolina,18412,2007
6/1/2007,North Dakota,2304,2007
6/1/2007,Ohio,21873,2007
6/1/2007,Oklahoma,12576,2007
6/1/2007,Oregon,12120,2007
6/1/2007,Pennsylvania,40403,2007
6/1/2007,Puerto Rico,788,2007
6/1/2007,Rhode Island,717,2007
6/1/2007,South Carolina,9537,2007
6/1/2007,South Dakota,2920,2007
6/1/2007,Tennessee,15879,2007
6/1/2007,Texas,51525,2007
6/1/2007,Utah,9135,2007
6/1/2007,Vermont,1137,2007
6/1/2007,Virgin Islands,94,2007
6/1/2007,Virginia,14428,2007
6/1/2007,Washington,20378,2007
6/1/2007,West Virginia,8040,2007
6/1/2007,Wisconsin,8977,2007
6/1/2007,Wyoming,3262,2007
5/1/2007,Alabama,14412,2007
5/1/2007,Alaska,3939,2007
5/1/2007,Arizona,13642,2007
5/1/2007,Arkansas,9679,2007
5/1/2007,California,86930,2007
5/1/2007,Colorado,17002,2007
5/1/2007,Connecticut,8611,2007
5/1/2007,Delaware,1058,2007
5/1/2007,District of Columbia,45,2007
5/1/2007,Florida,32487,2007
5/1/2007,Georgia,16682,2007
5/1/2007,Guam,38,2007
5/1/2007,Hawaii,517,2007
5/1/2007,Idaho,6860,2007
5/1/2007,Illinois,40710,2007
5/1/2007,Indiana,11144,2007
5/1/2007,Iowa,5238,2007
5/1/2007,Kansas,6411,2007
5/1/2007,Kentucky,125970,2007
5/1/2007,Louisiana,11245,2007
5/1/2007,Maine,3111,2007
5/1/2007,Mariana Islands,0,2007
5/1/2007,Maryland,5346,2007
5/1/2007,Massachusetts,14890,2007
5/1/2007,Michigan,20746,2007
5/1/2007,Minnesota,16077,2007
5/1/2007,Mississippi,9182,2007
5/1/2007,Missouri,18594,2007
5/1/2007,Montana,6747,2007
5/1/2007,Nebraska,2944,2007
5/1/2007,Nevada,5583,2007
5/1/2007,New Hampshire,5013,2007
5/1/2007,New Jersey,2655,2007
5/1/2007,New Mexico,6704,2007
5/1/2007,New York,14925,2007
5/1/2007,North Carolina,18741,2007
5/1/2007,North Dakota,2627,2007
5/1/2007,Ohio,21922,2007
5/1/2007,Oklahoma,12662,2007
5/1/2007,Oregon,11473,2007
5/1/2007,Pennsylvania,38977,2007
5/1/2007,Puerto Rico,607,2007
5/1/2007,Rhode Island,795,2007
5/1/2007,South Carolina,9971,2007
5/1/2007,South Dakota,2942,2007
5/1/2007,Tennessee,14140,2007
5/1/2007,Texas,54111,2007
5/1/2007,Utah,8632,2007
5/1/2007,Vermont,1342,2007
5/1/2007,Virgin Islands,117,2007
5/1/2007,Virginia,14956,2007
5/1/2007,Washington,21372,2007
5/1/2007,West Virginia,7754,2007
5/1/2007,Wisconsin,10065,2007
5/1/2007,Wyoming,3166,2007
4/1/2007,Alabama,15061,2007
4/1/2007,Alaska,4285,2007
4/1/2007,Arizona,15898,2007
4/1/2007,Arkansas,10470,2007
4/1/2007,California,67801,2007
4/1/2007,Colorado,16769,2007
4/1/2007,Connecticut,9443,2007
4/1/2007,Delaware,1200,2007
4/1/2007,District of Columbia,2,2007
4/1/2007,Florida,32101,2007
4/1/2007,Georgia,17162,2007
4/1/2007,Guam,40,2007
4/1/2007,Hawaii,557,2007
4/1/2007,Idaho,7423,2007
4/1/2007,Illinois,40643,2007
4/1/2007,Indiana,13262,2007
4/1/2007,Iowa,7337,2007
4/1/2007,Kansas,7868,2007
4/1/2007,Kentucky,124816,2007
4/1/2007,Louisiana,11666,2007
4/1/2007,Maine,3809,2007
4/1/2007,Mariana Islands,0,2007
4/1/2007,Maryland,6449,2007
4/1/2007,Massachusetts,13968,2007
4/1/2007,Michigan,25082,2007
4/1/2007,Minnesota,20894,2007
4/1/2007,Mississippi,9443,2007
4/1/2007,Missouri,20783,2007
4/1/2007,Montana,7350,2007
4/1/2007,Nebraska,3524,2007
4/1/2007,Nevada,5603,2007
4/1/2007,New Hampshire,5642,2007
4/1/2007,New Jersey,2714,2007
4/1/2007,New Mexico,7153,2007
4/1/2007,New York,17377,2007
4/1/2007,North Carolina,18434,2007
4/1/2007,North Dakota,3190,2007
4/1/2007,Ohio,25827,2007
4/1/2007,Oklahoma,14058,2007
4/1/2007,Oregon,13626,2007
4/1/2007,Pennsylvania,45337,2007
4/1/2007,Puerto Rico,529,2007
4/1/2007,Rhode Island,901,2007
4/1/2007,South Carolina,9983,2007
4/1/2007,South Dakota,3547,2007
4/1/2007,Tennessee,15480,2007
4/1/2007,Texas,55648,2007
4/1/2007,Utah,8845,2007
4/1/2007,Vermont,1742,2007
4/1/2007,Virgin Islands,134,2007
4/1/2007,Virginia,16807,2007
4/1/2007,Washington,23256,2007
4/1/2007,West Virginia,9170,2007
4/1/2007,Wisconsin,15198,2007
4/1/2007,Wyoming,3335,2007
3/1/2007,Alabama,19220,2007
3/1/2007,Alaska,4048,2007
3/1/2007,Arizona,17666,2007
3/1/2007,Arkansas,12308,2007
3/1/2007,California,75306,2007
3/1/2007,Colorado,20070,2007
3/1/2007,Connecticut,10704,2007
3/1/2007,Delaware,1417,2007
3/1/2007,District of Columbia,4,2007
3/1/2007,Florida,37115,2007
3/1/2007,Georgia,22363,2007
3/1/2007,Guam,39,2007
3/1/2007,Hawaii,591,2007
3/1/2007,Idaho,8474,2007
3/1/2007,Illinois,51379,2007
3/1/2007,Indiana,17992,2007
3/1/2007,Iowa,9600,2007
3/1/2007,Kansas,10918,2007
3/1/2007,Kentucky,127759,2007
3/1/2007,Louisiana,14807,2007
3/1/2007,Maine,4241,2007
3/1/2007,Mariana Islands,2,2007
3/1/2007,Maryland,7439,2007
3/1/2007,Massachusetts,15587,2007
3/1/2007,Michigan,30605,2007
3/1/2007,Minnesota,23521,2007
3/1/2007,Mississippi,12448,2007
3/1/2007,Missouri,23960,2007
3/1/2007,Montana,7617,2007
3/1/2007,Nebraska,4390,2007
3/1/2007,Nevada,6704,2007
3/1/2007,New Hampshire,5626,2007
3/1/2007,New Jersey,3371,2007
3/1/2007,New Mexico,8115,2007
3/1/2007,New York,18217,2007
3/1/2007,North Carolina,23536,2007
3/1/2007,North Dakota,3335,2007
3/1/2007,Ohio,31297,2007
3/1/2007,Oklahoma,17015,2007
3/1/2007,Oregon,15445,2007
3/1/2007,Pennsylvania,55043,2007
3/1/2007,Puerto Rico,781,2007
3/1/2007,Rhode Island,1024,2007
3/1/2007,South Carolina,12667,2007
3/1/2007,South Dakota,4246,2007
3/1/2007,Tennessee,19720,2007
3/1/2007,Texas,62956,2007
3/1/2007,Utah,10094,2007
3/1/2007,Vermont,1933,2007
3/1/2007,Virgin Islands,195,2007
3/1/2007,Virginia,21075,2007
3/1/2007,Washington,25271,2007
3/1/2007,West Virginia,11331,2007
3/1/2007,Wisconsin,19964,2007
3/1/2007,Wyoming,3542,2007
2/1/2007,Alabama,21897,2007
2/1/2007,Alaska,3534,2007
2/1/2007,Arizona,18457,2007
2/1/2007,Arkansas,14628,2007
2/1/2007,California,62560,2007
2/1/2007,Colorado,18301,2007
2/1/2007,Connecticut,8647,2007
2/1/2007,Delaware,1302,2007
2/1/2007,District of Columbia,1,2007
2/1/2007,Florida,36440,2007
2/1/2007,Georgia,24453,2007
2/1/2007,Guam,29,2007
2/1/2007,Hawaii,449,2007
2/1/2007,Idaho,8013,2007
2/1/2007,Illinois,43080,2007
2/1/2007,Indiana,15211,2007
2/1/2007,Iowa,8314,2007
2/1/2007,Kansas,9938,2007
2/1/2007,Kentucky,127538,2007
2/1/2007,Louisiana,15442,2007
2/1/2007,Maine,3333,2007
2/1/2007,Mariana Islands,9,2007
2/1/2007,Maryland,7355,2007
2/1/2007,Massachusetts,13668,2007
2/1/2007,Michigan,26009,2007
2/1/2007,Minnesota,17475,2007
2/1/2007,Mississippi,15023,2007
2/1/2007,Missouri,22320,2007
2/1/2007,Montana,6563,2007
2/1/2007,Nebraska,4133,2007
2/1/2007,Nevada,5915,2007
2/1/2007,New Hampshire,4960,2007
2/1/2007,New Jersey,2914,2007
2/1/2007,New Mexico,8578,2007
2/1/2007,New York,15750,2007
2/1/2007,North Carolina,26192,2007
2/1/2007,North Dakota,2871,2007
2/1/2007,Ohio,27058,2007
2/1/2007,Oklahoma,17968,2007
2/1/2007,Oregon,13573,2007
2/1/2007,Pennsylvania,43391,2007
2/1/2007,Puerto Rico,577,2007
2/1/2007,Rhode Island,896,2007
2/1/2007,South Carolina,13575,2007
2/1/2007,South Dakota,3737,2007
2/1/2007,Tennessee,22518,2007
2/1/2007,Texas,66035,2007
2/1/2007,Utah,8982,2007
2/1/2007,Vermont,1771,2007
2/1/2007,Virgin Islands,140,2007
2/1/2007,Virginia,18803,2007
2/1/2007,Washington,23241,2007
2/1/2007,West Virginia,11339,2007
2/1/2007,Wisconsin,15219,2007
2/1/2007,Wyoming,3422,2007
1/1/2007,Alabama,22107,2007
1/1/2007,Alaska,2904,2007
1/1/2007,Arizona,16196,2007
1/1/2007,Arkansas,14767,2007
1/1/2007,California,62459,2007
1/1/2007,Colorado,17007,2007
1/1/2007,Connecticut,9512,2007
1/1/2007,Delaware,1381,2007
1/1/2007,District of Columbia,72,2007
1/1/2007,Florida,35013,2007
1/1/2007,Georgia,22775,2007
1/1/2007,Guam,35,2007
1/1/2007,Hawaii,579,2007
1/1/2007,Idaho,6575,2007
1/1/2007,Illinois,48593,2007
1/1/2007,Indiana,15975,2007
1/1/2007,Iowa,10282,2007
1/1/2007,Kansas,8995,2007
1/1/2007,Kentucky,125604,2007
1/1/2007,Louisiana,16371,2007
1/1/2007,Maine,3535,2007
1/1/2007,Mariana Islands,0,2007
1/1/2007,Maryland,6505,2007
1/1/2007,Massachusetts,15028,2007
1/1/2007,Michigan,26569,2007
1/1/2007,Minnesota,20147,2007
1/1/2007,Mississippi,14657,2007
1/1/2007,Missouri,18806,2007
1/1/2007,Montana,5808,2007
1/1/2007,Nebraska,4225,2007
1/1/2007,Nevada,5517,2007
1/1/2007,New Hampshire,5357,2007
1/1/2007,New Jersey,2901,2007
1/1/2007,New Mexico,7431,2007
1/1/2007,New York,17343,2007
1/1/2007,North Carolina,26262,2007
1/1/2007,North Dakota,3028,2007
1/1/2007,Ohio,27085,2007
1/1/2007,Oklahoma,14180,2007
1/1/2007,Oregon,12099,2007
1/1/2007,Pennsylvania,45570,2007
1/1/2007,Puerto Rico,704,2007
1/1/2007,Rhode Island,885,2007
1/1/2007,South Carolina,12338,2007
1/1/2007,South Dakota,3628,2007
1/1/2007,Tennessee,20523,2007
1/1/2007,Texas,59667,2007
1/1/2007,Utah,8448,2007
1/1/2007,Vermont,1290,2007
1/1/2007,Virgin Islands,169,2007
1/1/2007,Virginia,19338,2007
1/1/2007,Washington,21114,2007
1/1/2007,West Virginia,10363,2007
1/1/2007,Wisconsin,12821,2007
1/1/2007,Wyoming,3032,2007
12/1/2006,Alabama,39497,2006
12/1/2006,Alaska,5145,2006
12/1/2006,Arizona,23138,2006
12/1/2006,Arkansas,23130,2006
12/1/2006,California,57901,2006
12/1/2006,Colorado,24297,2006
12/1/2006,Connecticut,9554,2006
12/1/2006,Delaware,2407,2006
12/1/2006,District of Columbia,8,2006
12/1/2006,Florida,50928,2006
12/1/2006,Georgia,41105,2006
12/1/2006,Guam,45,2006
12/1/2006,Hawaii,477,2006
12/1/2006,Idaho,10550,2006
12/1/2006,Illinois,50696,2006
12/1/2006,Indiana,23932,2006
12/1/2006,Iowa,14116,2006
12/1/2006,Kansas,15626,2006
12/1/2006,Kentucky,135157,2006
12/1/2006,Louisiana,31246,2006
12/1/2006,Maine,5482,2006
12/1/2006,Mariana Islands,11,2006
12/1/2006,Maryland,10003,2006
12/1/2006,Massachusetts,13574,2006
12/1/2006,Michigan,35147,2006
12/1/2006,Minnesota,22853,2006
12/1/2006,Mississippi,29088,2006
12/1/2006,Missouri,30912,2006
12/1/2006,Montana,9032,2006
12/1/2006,Nebraska,7240,2006
12/1/2006,Nevada,8141,2006
12/1/2006,New Hampshire,6286,2006
12/1/2006,New Jersey,4064,2006
12/1/2006,New Mexico,10542,2006
12/1/2006,New York,24243,2006
12/1/2006,North Carolina,39578,2006
12/1/2006,North Dakota,3887,2006
12/1/2006,Ohio,40714,2006
12/1/2006,Oklahoma,25419,2006
12/1/2006,Oregon,19966,2006
12/1/2006,Pennsylvania,59565,2006
12/1/2006,Puerto Rico,682,2006
12/1/2006,Rhode Island,1054,2006
12/1/2006,South Carolina,20513,2006
12/1/2006,South Dakota,6014,2006
12/1/2006,Tennessee,35319,2006
12/1/2006,Texas,105226,2006
12/1/2006,Utah,16920,2006
12/1/2006,Vermont,2203,2006
12/1/2006,Virgin Islands,153,2006
12/1/2006,Virginia,31229,2006
12/1/2006,Washington,25758,2006
12/1/2006,West Virginia,18049,2006
12/1/2006,Wisconsin,19771,2006
12/1/2006,Wyoming,5191,2006
11/1/2006,Alabama,28357,2006
11/1/2006,Alaska,3636,2006
11/1/2006,Arizona,16980,2006
11/1/2006,Arkansas,20465,2006
11/1/2006,California,48401,2006
11/1/2006,Colorado,20853,2006
11/1/2006,Connecticut,8808,2006
11/1/2006,Delaware,1997,2006
11/1/2006,District of Columbia,3,2006
11/1/2006,Florida,40416,2006
11/1/2006,Georgia,26500,2006
11/1/2006,Guam,42,2006
11/1/2006,Hawaii,464,2006
11/1/2006,Idaho,7686,2006
11/1/2006,Illinois,48006,2006
11/1/2006,Indiana,21605,2006
11/1/2006,Iowa,11866,2006
11/1/2006,Kansas,12348,2006
11/1/2006,Kentucky,126127,2006
11/1/2006,Louisiana,22535,2006
11/1/2006,Maine,5218,2006
11/1/2006,Mariana Islands,2,2006
11/1/2006,Maryland,9812,2006
11/1/2006,Massachusetts,12912,2006
11/1/2006,Michigan,33698,2006
11/1/2006,Minnesota,19741,2006
11/1/2006,Mississippi,24460,2006
11/1/2006,Missouri,24345,2006
11/1/2006,Montana,6639,2006
11/1/2006,Nebraska,6602,2006
11/1/2006,Nevada,6011,2006
11/1/2006,New Hampshire,5816,2006
11/1/2006,New Jersey,3826,2006
11/1/2006,New Mexico,7867,2006
11/1/2006,New York,23232,2006
11/1/2006,North Carolina,30759,2006
11/1/2006,North Dakota,4208,2006
11/1/2006,Ohio,37218,2006
11/1/2006,Oklahoma,19018,2006
11/1/2006,Oregon,14211,2006
11/1/2006,Pennsylvania,56941,2006
11/1/2006,Puerto Rico,758,2006
11/1/2006,Rhode Island,933,2006
11/1/2006,South Carolina,15689,2006
11/1/2006,South Dakota,5777,2006
11/1/2006,Tennessee,25351,2006
11/1/2006,Texas,73251,2006
11/1/2006,Utah,10696,2006
11/1/2006,Vermont,2153,2006
11/1/2006,Virgin Islands,155,2006
11/1/2006,Virginia,25763,2006
11/1/2006,Washington,20995,2006
11/1/2006,West Virginia,17319,2006
11/1/2006,Wisconsin,21432,2006
11/1/2006,Wyoming,3695,2006
10/1/2006,Alabama,20207,2006
10/1/2006,Alaska,4420,2006
10/1/2006,Arizona,18283,2006
10/1/2006,Arkansas,16712,2006
10/1/2006,California,45861,2006
10/1/2006,Colorado,19853,2006
10/1/2006,Connecticut,8598,2006
10/1/2006,Delaware,1585,2006
10/1/2006,District of Columbia,2,2006
10/1/2006,Florida,35579,2006
10/1/2006,Georgia,24715,2006
10/1/2006,Guam,28,2006
10/1/2006,Hawaii,499,2006
10/1/2006,Idaho,9046,2006
10/1/2006,Illinois,49208,2006
10/1/2006,Indiana,16273,2006
10/1/2006,Iowa,10576,2006
10/1/2006,Kansas,10856,2006
10/1/2006,Kentucky,121114,2006
10/1/2006,Louisiana,21416,2006
10/1/2006,Maine,7607,2006
10/1/2006,Mariana Islands,4,2006
10/1/2006,Maryland,7946,2006
10/1/2006,Massachusetts,13508,2006
10/1/2006,Michigan,31582,2006
10/1/2006,Minnesota,27809,2006
10/1/2006,Mississippi,16285,2006
10/1/2006,Missouri,23995,2006
10/1/2006,Montana,10086,2006
10/1/2006,Nebraska,5660,2006
10/1/2006,Nevada,5839,2006
10/1/2006,New Hampshire,6493,2006
10/1/2006,New Jersey,3323,2006
10/1/2006,New Mexico,7863,2006
10/1/2006,New York,23039,2006
10/1/2006,North Carolina,26424,2006
10/1/2006,North Dakota,5308,2006
10/1/2006,Ohio,27343,2006
10/1/2006,Oklahoma,17170,2006
10/1/2006,Oregon,12812,2006
10/1/2006,Pennsylvania,49449,2006
10/1/2006,Puerto Rico,790,2006
10/1/2006,Rhode Island,860,2006
10/1/2006,South Carolina,12703,2006
10/1/2006,South Dakota,7123,2006
10/1/2006,Tennessee,19969,2006
10/1/2006,Texas,67245,2006
10/1/2006,Utah,8973,2006
10/1/2006,Vermont,2326,2006
10/1/2006,Virgin Islands,131,2006
10/1/2006,Virginia,20120,2006
10/1/2006,Washington,24436,2006
10/1/2006,West Virginia,13915,2006
10/1/2006,Wisconsin,22311,2006
10/1/2006,Wyoming,3814,2006
9/1/2006,Alabama,20195,2006
9/1/2006,Alaska,3978,2006
9/1/2006,Arizona,18291,2006
9/1/2006,Arkansas,14705,2006
9/1/2006,California,45311,2006
9/1/2006,Colorado,18384,2006
9/1/2006,Connecticut,7583,2006
9/1/2006,Delaware,1357,2006
9/1/2006,District of Columbia,1,2006
9/1/2006,Florida,31977,2006
9/1/2006,Georgia,21196,2006
9/1/2006,Guam,26,2006
9/1/2006,Hawaii,552,2006
9/1/2006,Idaho,9503,2006
9/1/2006,Illinois,46972,2006
9/1/2006,Indiana,15012,2006
9/1/2006,Iowa,8334,2006
9/1/2006,Kansas,9611,2006
9/1/2006,Kentucky,120706,2006
9/1/2006,Louisiana,19080,2006
9/1/2006,Maine,5791,2006
9/1/2006,Mariana Islands,1,2006
9/1/2006,Maryland,6598,2006
9/1/2006,Massachusetts,12414,2006
9/1/2006,Michigan,30089,2006
9/1/2006,Minnesota,28160,2006
9/1/2006,Mississippi,14707,2006
9/1/2006,Missouri,19785,2006
9/1/2006,Montana,8996,2006
9/1/2006,Nebraska,4597,2006
9/1/2006,Nevada,5514,2006
9/1/2006,New Hampshire,5993,2006
9/1/2006,New Jersey,2854,2006
9/1/2006,New Mexico,7585,2006
9/1/2006,New York,21106,2006
9/1/2006,North Carolina,22525,2006
9/1/2006,North Dakota,4414,2006
9/1/2006,Ohio,26050,2006
9/1/2006,Oklahoma,15855,2006
9/1/2006,Oregon,16005,2006
9/1/2006,Pennsylvania,46540,2006
9/1/2006,Puerto Rico,775,2006
9/1/2006,Rhode Island,836,2006
9/1/2006,South Carolina,12146,2006
9/1/2006,South Dakota,5783,2006
9/1/2006,Tennessee,18768,2006
9/1/2006,Texas,71198,2006
9/1/2006,Utah,9502,2006
9/1/2006,Vermont,2148,2006
9/1/2006,Virgin Islands,139,2006
9/1/2006,Virginia,18200,2006
9/1/2006,Washington,22308,2006
9/1/2006,West Virginia,12569,2006
9/1/2006,Wisconsin,20250,2006
9/1/2006,Wyoming,4209,2006
8/1/2006,Alabama,17132,2006
8/1/2006,Alaska,4587,2006
8/1/2006,Arizona,18238,2006
8/1/2006,Arkansas,13272,2006
8/1/2006,California,51245,2006
8/1/2006,Colorado,18582,2006
8/1/2006,Connecticut,7435,2006
8/1/2006,Delaware,1126,2006
8/1/2006,District of Columbia,6,2006
8/1/2006,Florida,32099,2006
8/1/2006,Georgia,20404,2006
8/1/2006,Guam,29,2006
8/1/2006,Hawaii,632,2006
8/1/2006,Idaho,7591,2006
8/1/2006,Illinois,47203,2006
8/1/2006,Indiana,13879,2006
8/1/2006,Iowa,6020,2006
8/1/2006,Kansas,7937,2006
8/1/2006,Kentucky,113059,2006
8/1/2006,Louisiana,16602,2006
8/1/2006,Maine,4024,2006
8/1/2006,Mariana Islands,0,2006
8/1/2006,Maryland,6209,2006
8/1/2006,Massachusetts,11886,2006
8/1/2006,Michigan,23703,2006
8/1/2006,Minnesota,21345,2006
8/1/2006,Mississippi,13709,2006
8/1/2006,Missouri,18467,2006
8/1/2006,Montana,7194,2006
8/1/2006,Nebraska,3650,2006
8/1/2006,Nevada,6331,2006
8/1/2006,New Hampshire,4915,2006
8/1/2006,New Jersey,2744,2006
8/1/2006,New Mexico,7662,2006
8/1/2006,New York,14746,2006
8/1/2006,North Carolina,21914,2006
8/1/2006,North Dakota,3470,2006
8/1/2006,Ohio,21898,2006
8/1/2006,Oklahoma,15002,2006
8/1/2006,Oregon,12108,2006
8/1/2006,Pennsylvania,38133,2006
